timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
1940000,0.0035625026,0.0,0.0
2140000,0.0018389538,0.0,0.0
2340000,0.006023418,0.0,0.0
2540000,0.002149029,0.0,0.0
2744000,0.00768607,0.0,0.0
2940000,0.00186774,0.0,0.0
3140000,0.0031497327,0.0,0.0
3340000,0.001785814,0.0,0.0
3544000,0.002889631,0.0,0.0
3740000,0.0043937135,0.0,0.0
3940000,0.0011334466,0.0,0.0
4143999,0.008117002,0.0,0.0
4344000,0.0037224,0.0,0.0
4544000,0.0020212473,0.0,0.0
4744000,0.002693687,0.0,0.0
4948000,0.0031405527,0.0,0.0
5148000,0.0023777205,0.0,0.0
5344000,0.0018122643,0.0,0.0
5544000,0.0051287943,0.0,0.0
5744000,0.010280767,0.0,0.0
5944000,0.0042551216,0.0,0.0
6148000,0.006021303,0.0,0.0
6344000,0.0031906003,0.0,0.0
6544000,0.0030881446,0.0,0.0
6744000,0.017251553,0.0,0.0
6944000,0.0019954669,0.0,0.0
7144000,0.008571961,0.0,0.0
7344000,0.0016717564,0.0,0.0
7544000,0.003027535,0.0,0.0
7744000,0.003049508,0.0,0.0
7944000,0.001908097,0.0,0.0
8147999,0.0061468785,0.0,0.0
8348000,0.012213788,0.0,0.0
8548000,0.0040787472,0.0,0.0
8748000,0.0019249378,0.0,0.0
8952000,0.0061311093,0.0,0.0
9148000,0.0020416533,0.0,0.0
9352000,0.0048256754,0.0,0.0
9548000,0.0022144704,0.0,0.0
9748000,0.002373757,0.0,0.0
9952000,0.0014587459,0.0,0.0
10148000,0.0072532324,0.0,0.0
10348000,0.002164734,0.0,0.0
10548000,0.004511636,0.0,0.0
10748000,0.0022193238,0.0,0.0
10948000,0.0024261263,0.0,0.0
11148000,0.0071408106,0.0,0.0
11348000,0.0008930741,0.0,0.0
11548000,0.0024736815,0.0,0.0
11748000,0.003814323,0.0,0.0
11948000,0.0038355046,0.0,0.0
12148000,0.011512962,0.0,0.0
12348000,0.0045727883,0.0,0.0
12548000,0.0029738354,0.0,0.0
12748000,0.004174095,0.0,0.0
12948000,0.003008443,0.0,0.0
13148000,0.0029663858,0.0,0.0
13352000,0.0060585244,0.0,0.0
13548000,0.0026097477,0.0,0.0
13748000,0.0026328894,0.0,0.0
13952000,0.005924377,0.0,0.0
14148000,0.0036744857,0.0,0.0
14348000,0.002966349,0.0,0.0
14548000,0.0049864,0.0,0.0
14748000,0.0022844465,0.0,0.0
14948000,0.007597706,0.0,0.0
15148000,0.0024192068,0.0,0.0
15348000,0.0033402687,0.0,0.0
15552000,0.0038425117,0.0,0.0
15748000,0.0017422142,0.0,0.0
15948000,0.0011205224,0.0,0.0
16151999,0.019194752,0.0,0.0
16352000,0.01488165,0.0,0.0
16560000,0.015765246,0.0,0.0
16760000,0.0068075783,0.0,0.0
16960000,0.004859806,0.0,0.0
17156000,0.0021525482,0.0,0.0
17356000,0.0035909126,0.0,0.0
17556000,0.004456008,0.0,0.0
17756000,0.0073502585,0.0,0.0
17960000,0.0019798493,0.0,0.0
18160000,0.011192853,0.0,0.0
18356000,0.0034606284,0.0,0.0
18560000,0.00561361,0.0,0.0
18756000,0.0018012731,0.0,0.0
18960000,0.002538184,0.0,0.0
19160000,0.00041160043,0.0,0.0
19356000,0.004552167,0.0,0.0
19556000,0.0070063826,0.0,0.0
19760000,0.001986996,0.0,0.0
19956000,0.008274084,0.0,0.0
20156000,0.0036609643,0.0,0.0
20356000,0.004599698,0.0,0.0
20556000,0.00242542,0.0,0.0
20760000,0.0021099283,0.0,0.0
20956000,0.0058062496,0.0,0.0
21156000,0.0025892626,0.0,0.0
21360000,0.004601399,0.0,0.0
21560000,0.003436074,0.0,0.0
21760000,0.004068587,0.0,0.0
21956000,0.005912696,0.0,0.0
22156000,0.0076338425,0.0,0.0
22356000,0.0026299998,0.0,0.0
22556000,0.0026436322,0.0,0.0
22756000,0.0033704771,0.0,0.0
22960000,0.0019464836,0.0,0.0
23156000,0.0009954176,0.0,0.0
23356000,0.006242617,0.0,0.0
23560000,0.0031427743,0.0,0.0
23756000,0.003154019,0.0,0.0
23960000,0.0079257805,0.0,0.0
24156000,0.0056423773,0.0,0.0
24356000,0.002543867,0.0,0.0
24556000,0.0030074976,0.0,0.0
24756000,0.003610081,0.0,0.0
24956000,0.0057758144,0.0,0.0
25160000,0.002665644,0.0,0.0
25360000,0.0048583006,0.0,0.0
25556000,0.0026915171,0.0,0.0
25760000,0.0016502148,0.0,0.0
25960000,0.0018795968,0.0,0.0
26160000,0.004938791,0.0,0.0
26356000,0.0013774815,0.0,0.0
26556000,0.0028401557,0.0,0.0
26760000,0.0021253272,0.0,0.0
26956000,0.0028292623,0.0,0.0
27160000,0.0029090857,0.0,0.0
27356000,0.0020228662,0.0,0.0
27556000,0.0028434491,0.0,0.0
27760000,0.0069455216,0.0,0.0
27960000,0.008700508,0.0,0.0
28156000,0.0060350555,0.0,0.0
28356000,0.002026804,0.0,0.0
28556000,0.005234494,0.0,0.0
28756000,0.004783053,0.0,0.0
28956000,0.0078085624,0.0,0.0
29156000,0.0034337745,0.0,0.0
29356000,0.0058303233,0.0,0.0
29556000,0.0022196872,0.0,0.0
29760000,0.002524689,0.0,0.0
29960000,0.0025149712,0.0,0.0
30160000,0.005185163,0.0,0.0
30360000,0.0052674436,0.0,0.0
30556000,0.002238059,0.0,0.0
30760000,0.0037859627,0.0,0.0
30956000,0.007081948,0.0,0.0
31156000,0.0025172736,0.0,0.0
31356000,0.0029456504,0.0,0.0
31556000,0.0031298446,0.0,0.0
31756000,0.0049537946,0.0,0.0
31956000,0.0037831308,0.0,0.0
32160000,0.015441948,0.0,0.0
32359999,0.01806286,0.0,0.0
32563999,0.015859148,0.0,0.0
32764000,0.005662211,0.0,0.0
32968000,0.009123013,0.0,0.0
33172000,0.008940822,0.0,0.0
33371999,0.011745655,0.0,0.0
33572000,0.013542133,0.0,0.0
33772000,0.0013078896,0.0,0.0
33976000,0.0058824946,0.0,0.0
34176000,0.0005284943,0.0,0.0
34372000,0.0009949505,0.0,0.0
34572000,0.0017083591,0.0,0.0
34772000,0.0016773439,0.0,0.0
34972000,0.0077923033,0.0,0.0
35172000,0.0019707917,0.0,0.0
35372000,0.0044599515,0.0,0.0
35576000,0.003253902,0.0,0.0
35772000,0.0023854547,0.0,0.0
35972000,0.003542692,0.0,0.0
36176000,0.0020390134,0.0,0.0
36372000,0.004187296,0.0,0.0
36572000,0.0025152203,0.0,0.0
36776000,0.0021559207,0.0,0.0
36972000,0.0028566516,0.0,0.0
37176000,0.0006192551,0.0,0.0
37372000,0.007121877,0.0,0.0
37572000,0.0068232114,0.0,0.0
37776000,0.0015068313,0.0,0.0
37972000,0.0026968608,0.0,0.0
38172000,0.004310555,0.0,0.0
38376000,0.0064345878,0.0,0.0
38572000,0.0068542385,0.0,0.0
38776000,0.0035173506,0.0,0.0
38976000,0.0038872573,0.0,0.0
39176000,0.0017576355,0.0,0.0
39376000,0.001972599,0.0,0.0
39576000,0.005666162,0.0,0.0
39776000,0.0038594585,0.0,0.0
39972000,0.0038738104,0.0,0.0
40176000,0.0004773502,0.0,0.0
40376000,0.003522399,0.0,0.0
40576000,0.0016027794,0.0,0.0
40772000,0.002428989,0.0,0.0
40972000,0.0031525434,0.0,0.0
41176000,0.0032340558,0.0,0.0
41372000,0.0015560117,0.0,0.0
41576000,0.002922997,0.0,0.0
41776000,0.0019504456,0.0,0.0
41976000,0.003962729,0.0,0.0
42172000,0.0026241473,0.0,0.0
42376000,0.01307695,0.0,0.0
42572000,0.0047297324,0.0,0.0
42772000,0.0043855915,0.0,0.0
42972000,0.0049380073,0.0,0.0
43176000,0.0048809294,0.0,0.0
43376000,0.003590193,0.0,0.0
43572000,0.0064548436,0.0,0.0
43776000,0.0007425261,0.0,0.0
43972000,0.0040261056,0.0,0.0
44172000,0.006913485,0.0,0.0
44372000,0.0008870698,0.0,0.0
44572000,0.002209888,0.0,0.0
44772000,0.01499854,0.0,0.0
44976000,0.0028626954,0.0,0.0
45172000,0.011440944,0.0,0.0
45376000,0.002241701,0.0,0.0
45576000,0.0037691898,0.0,0.0
45776000,0.00471813,0.0,0.0
45976000,0.004674951,0.0,0.0
46176000,0.007862683,0.0,0.0
46372000,0.0015289949,0.0,0.0
46572000,0.0027625756,0.0,0.0
46776000,0.00468568,0.0,0.0
46972000,0.0034723466,0.0,0.0
47176000,0.0042582555,0.0,0.0
47372000,0.00573293,0.0,0.0
47572000,0.002542157,0.0,0.0
47776000,0.00197465,0.0,0.0
47972000,0.012572902,0.0,0.0
48172000,0.003886445,0.0,0.0
48372000,0.0017037974,0.0,0.0
48572000,0.0021155006,0.0,0.0
48772000,0.0026481037,0.0,0.0
48972000,0.00166945,0.0,0.0
49172000,0.011646588,0.0,0.0
49372000,0.005014892,0.0,0.0
49576000,0.003907852,0.0,0.0
49772000,0.004893801,0.0,0.0
49976000,0.0022198479,0.0,0.0
50172000,0.0036416193,0.0,0.0
50372000,0.0032313531,0.0,0.0
50572000,0.0029703092,0.0,0.0
50772000,0.0025362433,0.0,0.0
50972000,0.006168846,0.0,0.0
51172000,0.0050600558,0.0,0.0
51372000,0.002037554,0.0,0.0
51572000,0.0012340659,0.0,0.0
51776000,0.0022451296,0.0,0.0
51976000,0.0014784475,0.0,0.0
52176000,0.014380684,0.0,0.0
52372000,0.0027790181,0.0,0.0
52576000,0.0056453743,0.0,0.0
52776000,0.004866099,0.0,0.0
52972000,0.0021974377,0.0,0.0
53172000,0.0076609356,0.0,0.0
53372000,0.0032255286,0.0,0.0
53576000,0.0024969007,0.0,0.0
53772000,0.0047573755,0.0,0.0
53972000,0.0025370966,0.0,0.0
54176000,0.00330509,0.0,0.0
54372000,0.0072112777,0.0,0.0
54572000,0.003956453,0.0,0.0
54772000,0.0017655989,0.0,0.0
54976000,0.0036232958,0.0,0.0
55172000,0.0026943309,0.0,0.0
55376000,0.0015206756,0.0,0.0
55572000,0.002124565,0.0,0.0
55772000,0.0017349863,0.0,0.0
55976000,0.0022377826,0.0,0.0
56176000,0.004504248,0.0,0.0
56376000,0.003929544,0.0,0.0
56576000,0.0075614466,0.0,0.0
56772000,0.0021194902,0.0,0.0
56972000,0.0018060056,0.0,0.0
57172000,0.0027041836,0.0,0.0
57376000,0.0016065915,0.0,0.0
57572000,0.0039590104,0.0,0.0
57776000,0.0021862634,0.0,0.0
57972000,0.004942846,0.0,0.0
58172000,0.007302881,0.0,0.0
58372000,0.0053727366,0.0,0.0
58572000,0.0036016025,0.0,0.0
58776000,0.0026423575,0.0,0.0
58976000,0.0015047716,0.0,0.0
59176000,0.0018004989,0.0,0.0
59376000,0.0033278335,0.0,0.0
59572000,0.0026858626,0.0,0.0
59772000,0.0016751002,0.0,0.0
59976000,0.0042823,0.0,0.0
60172000,0.0016585564,0.0,0.0
60376000,0.002955843,0.0,0.0
60572000,0.006525025,0.0,0.0
60776000,0.0025076538,0.0,0.0
60972000,0.0043018768,0.0,0.0
61172000,0.003228773,0.0,0.0
61376000,0.0032618192,0.0,0.0
61576000,0.0023271102,0.0,0.0
61772000,0.0019546344,0.0,0.0
61972000,0.0027627759,0.0,0.0
62172000,0.003925078,0.0,0.0
62372000,0.0042538247,0.0,0.0
62572000,0.007334141,0.0,0.0
62772000,0.011216478,0.0,0.0
62972000,0.0035116125,0.0,0.0
63172000,0.006242662,0.0,0.0
63376000,0.00544897,0.0,0.0
63572000,0.0032168208,0.0,0.0
63772000,0.009328833,0.0,0.0
63972000,0.009189315,0.0,0.0
64172000,0.009165687,0.0,0.0
64380000,0.020547269,0.0,0.0
64576000,0.019086283,0.0,0.0
64780000,0.023071233,0.0,0.0
64979999,0.016188825,0.0,0.0
65180000,0.010587946,0.0,0.0
65380000,0.015850442,0.0,0.0
65583999,0.012904947,0.0,0.0
65788000,0.019202722,0.0,0.0
65988000,0.003926348,0.0,0.0
66187999,0.007189859,0.0,0.0
66387999,0.012989525,0.0,0.0
66592000,0.016421992,0.0,0.0
66788000,0.004125374,0.0,0.0
66991999,0.01155573,0.0,0.0
67192000,0.002715187,0.0,0.0
67392000,0.005718303,0.0,0.0
67596000,0.0039806245,0.0,0.0
67796000,0.002876906,0.0,0.0
67996000,0.0019369888,0.0,0.0
68196000,0.0027673722,0.0,0.0
68392000,0.0045199436,0.0,0.0
68592000,0.0034423326,0.0,0.0
68792000,0.0075785588,0.0,0.0
68992000,0.00460415,0.0,0.0
69192000,0.0024782815,0.0,0.0
69392000,0.0031295728,0.0,0.0
69592000,0.0011120065,0.0,0.0
69792000,0.0037930137,0.0,0.0
69992000,0.0015939871,0.0,0.0
70196000,0.0010230377,0.0,0.0
70392000,0.0029458622,0.0,0.0
70596000,0.0039094747,0.0,0.0
70792000,0.0046229474,0.0,0.0
70992000,0.0015723197,0.0,0.0
71192000,0.0033146776,0.0,0.0
71392000,0.006080605,0.0,0.0
71596000,0.0012523482,0.0,0.0
71792000,0.003619208,0.0,0.0
71992000,0.00551224,0.0,0.0
72196000,0.0035914078,0.0,0.0
72392000,0.0028067462,0.0,0.0
72592000,0.0019616394,0.0,0.0
72792000,0.005824428,0.0,0.0
72992000,0.004128429,0.0,0.0
73192000,0.006938118,0.0,0.0
73396000,0.0017238349,0.0,0.0
73592000,0.0025025248,0.0,0.0
73796000,0.0022229934,0.0,0.0
73992000,0.0027638508,0.0,0.0
74192000,0.0019104907,0.0,0.0
74392000,0.007638007,0.0,0.0
74592000,0.0026663004,0.0,0.0
74792000,0.0012665786,0.0,0.0
74992000,0.00089942006,0.0,0.0
75192000,0.003040136,0.0,0.0
75392000,0.0068851514,0.0,0.0
75592000,0.0046859803,0.0,0.0
75792000,0.004719897,0.0,0.0
75992000,0.004396049,0.0,0.0
76192000,0.0029160923,0.0,0.0
76392000,0.0024298036,0.0,0.0
76592000,0.009867132,0.0,0.0
76792000,0.0043036034,0.0,0.0
76992000,0.0024253686,0.0,0.0
77192000,0.004239328,0.0,0.0
77396000,0.005274926,0.0,0.0
77596000,0.008197068,0.0,0.0
77792000,0.00089911406,0.0,0.0
77992000,0.012601794,0.0,0.0
78196000,0.0033407272,0.0,0.0
78396000,0.0029894337,0.0,0.0
78592000,0.0036645944,0.0,0.0
78792000,0.0072832317,0.0,0.0
78992000,0.0026845562,0.0,0.0
79196000,0.002620784,0.0,0.0
79392000,0.003074978,0.0,0.0
79596000,0.00268678,0.0,0.0
79792000,0.004645799,0.0,0.0
79996000,0.0021298379,0.0,0.0
80196000,0.0027683054,0.0,0.0
80392000,0.0033741395,0.0,0.0
80592000,0.003204206,0.0,0.0
80796000,0.0015625154,0.0,0.0
80992000,0.0016181248,0.0,0.0
81192000,0.004264084,0.0,0.0
81392000,0.002540262,0.0,0.0
81596000,0.0006240249,0.0,0.0
81792000,0.009643131,0.0,0.0
81992000,0.0033565285,0.0,0.0
82192000,0.0015489688,0.0,0.0
82392000,0.0024298166,0.0,0.0
82592000,0.0027232578,0.0,0.0
82792000,0.005145739,0.0,0.0
82996000,0.004635454,0.0,0.0
83192000,0.008986457,0.0,0.0
83396000,0.0064629246,0.0,0.0
83592000,0.0012510642,0.0,0.0
83792000,0.006552306,0.0,0.0
83996000,0.0012498124,0.0,0.0
84196000,0.0006698717,0.0,0.0
84392000,0.0022956505,0.0,0.0
84592000,0.0029573105,0.0,0.0
84792000,0.008077339,0.0,0.0
84996000,0.0018671883,0.0,0.0
85192000,0.0026613385,0.0,0.0
85396000,0.0021568483,0.0,0.0
85592000,0.004748587,0.0,0.0
85792000,0.0035882674,0.0,0.0
85992000,0.0026315388,0.0,0.0
86192000,0.010136139,0.0,0.0
86396000,0.002304566,0.0,0.0
86592000,0.0044086413,0.0,0.0
86796000,0.0019604606,0.0,0.0
86992000,0.0036755432,0.0,0.0
87192000,0.0014160775,0.0,0.0
87392000,0.002266229,0.0,0.0
87592000,0.0017390994,0.0,0.0
87792000,0.0026654925,0.0,0.0
87996000,0.003575942,0.0,0.0
88192000,0.0060780463,0.0,0.0
88392000,0.003475551,0.0,0.0
88592000,0.0020985263,0.0,0.0
88792000,0.0024518508,0.0,0.0
88992000,0.003464414,0.0,0.0
89192000,0.005326661,0.0,0.0
89392000,0.010525862,0.0,0.0
89592000,0.0015880778,0.0,0.0
89796000,0.0027886364,0.0,0.0
89996000,0.00324712,0.0,0.0
90196000,0.006138492,0.0,0.0
90396000,0.0026270435,0.0,0.0
90592000,0.0054997876,0.0,0.0
90792000,0.0031835749,0.0,0.0
90992000,0.0048102313,0.0,0.0
91192000,0.0021314786,0.0,0.0
91392000,0.0020610106,0.0,0.0
91592000,0.0043359213,0.0,0.0
91792000,0.0023589556,0.0,0.0
91992000,0.0019432172,0.0,0.0
92196000,0.0026340985,0.0,0.0
92392000,0.0013852062,0.0,0.0
92592000,0.0061607054,0.0,0.0
92792000,0.0040548467,0.0,0.0
92996000,0.0035622625,0.0,0.0
93192000,0.0019986194,0.0,0.0
93392000,0.010521888,0.0,0.0
93596000,0.00089965033,0.0,0.0
93796000,0.011023027,0.0,0.0
93996000,0.0030228822,0.0,0.0
94192000,0.0019026335,0.0,0.0
94396000,0.0063844374,0.0,0.0
94592000,0.0067878,0.0,0.0
94796000,0.0059497384,0.0,0.0
94992000,0.0058518737,0.0,0.0
95192000,0.003623616,0.0,0.0
95396000,0.005823927,0.0,0.0
95596000,0.0040370147,0.0,0.0
95792000,0.0041430867,0.0,0.0
95996000,0.0027478528,0.0,0.0
96196000,0.005353959,0.0,0.0
96392000,0.0012082569,0.0,0.0
96596000,0.0027631857,0.0,0.0
96792000,0.0034710749,0.0,0.0
96992000,0.005718358,0.0,0.0
97196000,0.003611977,0.0,0.0
97396000,0.002375432,0.0,0.0
97596000,0.0028782224,0.0,0.0
97792000,0.004095234,0.0,0.0
97996000,0.0021000986,0.0,0.0
98196000,0.0065285726,0.0,0.0
98392000,0.0021935967,0.0,0.0
98596000,0.0019902603,0.0,0.0
98792000,0.001844879,0.0,0.0
98996000,0.0025985371,0.0,0.0
99192000,0.0041967104,0.0,0.0
99392000,0.0022224144,0.0,0.0
99592000,0.007954218,0.0,0.0
99792000,0.0035309682,0.0,0.0
99992000,0.0030385214,0.0,0.0
100196000,0.0024345056,0.0,0.0
100392000,0.001905322,0.0,0.0
100592000,0.0022193755,0.0,0.0
100792000,0.0028280525,0.0,0.0
100992000,0.0024581328,0.0,0.0
101192000,0.0027451916,0.0,0.0
101392000,0.009354779,0.0,0.0
101592000,0.0024004488,0.0,0.0
101796000,0.001599981,0.0,0.0
101992000,0.0072988076,0.0,0.0
102196000,0.0029045579,0.0,0.0
102396000,0.0028635005,0.0,0.0
102596000,0.009424283,0.0,0.0
102796000,0.0049219197,0.0,0.0
102992000,0.00313044,0.0,0.0
103192000,0.0014405139,0.0,0.0
103396000,0.005325903,0.0,0.0
103592000,0.001108832,0.0,0.0
103792000,0.0021661243,0.0,0.0
103992000,0.0018994351,0.0,0.0
104196000,0.002981876,0.0,0.0
104392000,0.002001711,0.0,0.0
104596000,0.0019934974,0.0,0.0
104796000,0.0021509384,0.0,0.0
104992000,0.0036327469,0.0,0.0
105192000,0.0017137971,0.0,0.0
105396000,0.0033888097,0.0,0.0
105592000,0.0045127,0.0,0.0
105792000,0.0041320147,0.0,0.0
105992000,0.00558903,0.0,0.0
106192000,0.0025210758,0.0,0.0
106392000,0.0025878623,0.0,0.0
106592000,0.0025670999,0.0,0.0
106796000,0.004778981,0.0,0.0
106992000,0.0038646422,0.0,0.0
107192000,0.0010046214,0.0,0.0
107396000,0.004196116,0.0,0.0
107596000,0.0045002806,0.0,0.0
107796000,0.0017638698,0.0,0.0
107992000,0.009288202,0.0,0.0
108192000,0.0025880693,0.0,0.0
108392000,0.0024864287,0.0,0.0
108592000,0.0024082584,0.0,0.0
108792000,0.0021276288,0.0,0.0
108996000,0.001456345,0.0,0.0
109192000,0.0032310656,0.0,0.0
109392000,0.004891046,0.0,0.0
109596000,0.0023092576,0.0,0.0
109792000,0.0008951949,0.0,0.0
109992000,0.0077624153,0.0,0.0
110192000,0.0039129904,0.0,0.0
110392000,0.0042751855,0.0,0.0
110596000,0.003608719,0.0,0.0
110796000,0.002449685,0.0,0.0
110992000,0.0027972488,0.0,0.0
111192000,0.0025847966,0.0,0.0
111392000,0.0025417418,0.0,0.0
111592000,0.0014443406,0.0,0.0
111792000,0.0045843874,0.0,0.0
111992000,0.005034535,0.0,0.0
112192000,0.00225204,0.0,0.0
112396000,0.0013249989,0.0,0.0
112596000,0.0026753116,0.0,0.0
112792000,0.0016397829,0.0,0.0
112996000,0.004489892,0.0,0.0
113196000,0.0059466716,0.0,0.0
113396000,0.0014663507,0.0,0.0
113596000,0.0026429668,0.0,0.0
113792000,0.0048639984,0.0,0.0
113992000,0.0024571985,0.0,0.0
114192000,0.0019851802,0.0,0.0
114392000,0.002804097,0.0,0.0
114592000,0.0030728085,0.0,0.0
114792000,0.0056127077,0.0,0.0
114996000,0.005879482,0.0,0.0
115192000,0.0033255862,0.0,0.0
115392000,0.0016447331,0.0,0.0
115592000,0.0041286475,0.0,0.0
115792000,0.00144175,0.0,0.0
115992000,0.0026105335,0.0,0.0
116196000,0.0019519135,0.0,0.0
116396000,0.006258007,0.0,0.0
116592000,0.0028668807,0.0,0.0
116796000,0.0021037916,0.0,0.0
116992000,0.0012922166,0.0,0.0
117192000,0.0036087292,0.0,0.0
117396000,0.010202726,0.0,0.0
117592000,0.004194734,0.0,0.0
117792000,0.0031310332,0.0,0.0
117996000,0.003933862,0.0,0.0
118196000,0.0049144104,0.0,0.0
118392000,0.0012117729,0.0,0.0
118592000,0.002822506,0.0,0.0
118792000,0.0017617523,0.0,0.0
118992000,0.0029198762,0.0,0.0
119192000,0.0013754166,0.0,0.0
119392000,0.003391261,0.0,0.0
119592000,0.00148077,0.0,0.0
119796000,0.0038577665,0.0,0.0
119996000,0.0013106952,0.0,0.0
120196000,0.0018917936,0.0,0.0
120396000,0.005686044,0.0,0.0
120592000,0.003801674,0.0,0.0
120792000,0.0025373679,0.0,0.0
120992000,0.003717908,0.0,0.0
121192000,0.0013335817,0.0,0.0
121392000,0.0041762698,0.0,0.0
121592000,0.002086122,0.0,0.0
121792000,0.0020671487,0.0,0.0
121992000,0.0034752497,0.0,0.0
122192000,0.00589171,0.0,0.0
122396000,0.011013184,0.0,0.0
122592000,0.002852068,0.0,0.0
122796000,0.0011733135,0.0,0.0
122992000,0.002544666,0.0,0.0
123196000,0.009130199,0.0,0.0
123392000,0.0027774128,0.0,0.0
123592000,0.0014813475,0.0,0.0
123792000,0.0011701145,0.0,0.0
123992000,0.003749179,0.0,0.0
124192000,0.0032719555,0.0,0.0
124392000,0.0031086646,0.0,0.0
124592000,0.002404408,0.0,0.0
124792000,0.008954207,0.0,0.0
124992000,0.0028711788,0.0,0.0
125196000,0.0036777998,0.0,0.0
125392000,0.004226458,0.0,0.0
125592000,0.008024475,0.0,0.0
125796000,0.0043913047,0.0,0.0
125992000,0.0008076882,0.0,0.0
126192000,0.0028620043,0.0,0.0
126392000,0.0030575534,0.0,0.0
126592000,0.0019284114,0.0,0.0
126796000,0.004098946,0.0,0.0
126992000,0.0030952648,0.0,0.0
127192000,0.0026084261,0.0,0.0
127392000,0.0052396995,0.0,0.0
127592000,0.0028990908,0.0,0.0
127796000,0.0011589145,0.0,0.0
127992000,0.004144477,0.0,0.0
128195999,0.02244617,0.0,0.0
128400000,0.007175761,0.0,0.0
128596000,0.0088471845,0.0,0.0
128796000,0.005477903,0.0,0.0
128999999,0.0064681307,0.0,0.0
129200000,0.015465019,0.0,0.0
